Date,LnShEq,EqMktNtr,DedShBs,GlobalMac ,MngdFut ,EmgMkts,EvntDrvn , CnvrtArb ,FxIncArb ,HFIndex,LRF,MktRF,SMB,HML,RMW,CMA,UMD,BondMkt,CreditS,PTFSBD,PTFSFX,PTFSCOM,LiqPS,LiqSadka,AlphaQuest,Transtrend,VFINX,VEXMX,NAESX,VVIAX,VBINX,VIMSX,VISGX,VISVX,MTUM,TSMOM,TSMOMCM,TSMOMEQ,TSMOMFI,TSMOMFX
2015-04-30,-0.0002,-0.0044,-0.0386,-0.0075,-0.0429,0.0336,0.0085,0.0273,0.0063,0.0002,0,0.0059,-0.0306,0.0182,0.0002,-0.0065,-0.0727,-0.001,0.0004,-0.0406,-0.0578,-0.1109,-0.0044,,0.0033,-3.53%,0.95%,-1.54%,-1.69%,1.58%,0.10%,-0.39%,-2.20%,-1.26%,-1.05%,-6.59%,-6.75%,0.02%,-8.17%,-9.48%
2015-05-31,0.0215,0.01,-0.0083,0.0071,-0.0084,0.0037,0.0085,0.0052,0.0048,0.0083,0,0.0136,0.0082,-0.0114,-0.0178,-0.0072,0.0583,0.0026,0.0015,0.1261,-0.0111,-0.1291,0.0432,,-0.0165,-3.01%,1.27%,1.84%,2.00%,1.13%,0.63%,1.03%,2.75%,1.35%,3.37%,1.40%,1.53%,3.03%,-1.70%,3.26%
2015-06-30,-0.0046,0.0155,-0.0018,-0.0176,-0.0581,-0.0225,-0.0124,-0.0075,-0.0021,-0.0131,0,-0.0153,0.0289,-0.0079,0.0045,-0.0157,0.0302,0.0016,0.0008,0.0604,-0.0212,0.3158,0.029,,-0.107,-5.63%,-1.93%,-0.75%,-0.87%,-2.18%,-1.41%,-1.82%,-0.24%,-1.45%,-0.34%,-5.78%,-3.83%,-9.84%,-8.32%,-3.87%
2015-07-31,0.0152,0.0056,0.0388,0.0126,0.0433,-0.0201,0.0018,-0.0104,0.003,0.0087,0,0.0154,-0.0458,-0.0413,0.0031,-0.0246,0.1006,-0.0004,0.0011,-0.187,-0.1827,0.0971,0.0067,,0.0739,7.84%,2.08%,-0.17%,-0.29%,0.96%,1.30%,1.25%,0.54%,-1.01%,3.79%,8.74%,13.40%,8.24%,7.64%,0.99%
2015-08-31,-0.0191,0.0095,0.0785,-0.0263,-0.0276,-0.0286,-0.0281,-0.0024,-0.0004,-0.0199,0,-0.0604,0.0024,0.0277,0.0069,0.0124,-0.0208,-0.0015,0.0014,0.0587,0.0366,0.0733,-0.0074,,-0.0201,-6.25%,-6.04%,-5.89%,-5.85%,-5.83%,-3.71%,-5.13%,-7.03%,-4.81%,-6.00%,-1.77%,1.26%,-18.19%,0.10%,2.48%
2015-09-30,-0.0112,0.0062,0.0479,-0.0157,0.0287,-0.008,-0.0344,-0.0025,-0.0045,-0.0141,0,-0.0307,-0.028,0.0056,0.018,-0.006,0.0524,0,0.0015,-0.111,-0.1193,-0.1818,0.0083,,-0.0164,5.02%,-2.49%,-4.83%,-4.49%,-2.48%,-1.45%,-3.68%,-5.52%,-3.58%,-1.89%,3.06%,3.79%,-2.55%,7.03%,1.49%
2015-10-31,0.0172,-0.0059,-0.0559,0.0129,-0.0248,0.0275,0.0014,0.0094,-0.002,0.0053,0,0.0775,-0.0205,-0.0046,0.0086,0.0055,-0.0326,-0.001,0.001,-0.1658,-0.1717,-0.1975,-0.069,,0.0217,-2.48%,8.42%,5.55%,5.68%,7.62%,4.60%,6.00%,4.62%,6.59%,7.32%,-0.66%,-0.84%,-1.57%,-0.12%,-0.20%
2015-11-30,-0.0012,-0.0103,-0.0327,0.0141,0.0373,0.0015,-0.0117,-0.0073,0.0008,0.002,0,0.0056,0.0329,-0.0042,-0.0271,-0.0103,0.0229,0.0019,-0.0007,-0.0924,0.173,-0.0429,0.0391,,0.0872,7.08%,0.29%,1.73%,1.81%,0.39%,0.25%,0.26%,2.37%,1.32%,0.53%,4.29%,9.75%,2.41%,-1.40%,0.95%
2015-12-31,-0.0001,0.016,0.048,-0.0205,-0.0219,-0.0012,-0.013,-0.0078,0.0015,-0.0085,0.0001,-0.0217,-0.0297,-0.0261,0.0045,0.0003,0.0335,-0.0002,0.0002,-0.1873,-0.1002,-0.0439,-0.0011,,-0.0547,-5.24%,-1.59%,-3.96%,-4.21%,-0.96%,-1.42%,-2.66%,-3.39%,-4.88%,-0.13%,-0.36%,2.31%,-3.89%,-3.02%,-0.16%
2016-01-31,-0.0278,-0.0117,0.0948,-0.0057,0.0402,-0.0345,-0.0304,-0.0197,-0.0076,-0.0141,0.0001,-0.0577,-0.0348,0.0209,0.028,0.0307,0.0139,-0.0015,0.0014,0.245,0.0475,-0.1116,-0.0322,,0.1416,4.71%,-4.98%,-8.83%,-7.66%,-4.74%,-2.80%,-7.47%,-9.08%,-6.47%,-3.81%,2.88%,0.12%,-7.45%,16.35%,1.56%
2016-02-29,-0.0176,-0.0073,-0.0306,-0.0155,0.0323,-0.0087,-0.0181,-0.0009,-0.0105,-0.0108,0.0002,-0.0007,0.0085,-0.0057,0.0328,0.0199,-0.0426,-0.0031,0.002,0.0917,0.1988,0.0729,-0.0305,,0.0919,5.65%,-0.15%,0.45%,0.92%,0.08%,0.28%,1.21%,0.09%,1.57%,-1.28%,1.70%,-0.43%,4.55%,6.08%,-0.93%
2016-03-31,0.0067,0.0156,-0.0663,-0.0013,-0.0283,0.0319,0.003,0.017,0.0059,0.0029,0.0002,0.0696,0.0108,0.0119,0.0076,-0.0004,-0.0504,0.0011,-0.0032,-0.1933,-0.1437,-0.1332,-0.0169,,-0.0672,-1.89%,6.77%,8.23%,8.35%,6.60%,4.59%,7.98%,7.74%,8.90%,5.31%,-5.24%,-5.15%,-6.11%,-3.25%,-6.91%
2016-04-30,-0.007,-0.0087,-0.0433,0.0025,-0.0304,0.0121,0.0167,0.0148,0.0142,0.0034,0.0001,0.0091,0.0122,0.0328,-0.0292,0.0186,-0.0607,-0.0008,-0.0026,-0.1836,0.039,0.3386,-0.0076,,-0.0058,-4.04%,0.37%,1.70%,1.72%,1.52%,0.51%,0.52%,1.29%,2.07%,-0.63%,-4.81%,-10.16%,-2.37%,-2.16%,1.21%
2016-05-31,0.0138,0.0021,-0.0065,-0.0023,-0.032,-0.0021,0.0101,0.0058,0.0012,0.0036,0.0001,0.0178,-0.0062,-0.0166,-0.0107,-0.0249,0.0137,0,-0.0011,-0.0671,-0.2232,-0.1499,0.018,,-0.0362,-3.23%,1.78%,1.77%,1.93%,1.13%,1.08%,1.85%,2.52%,1.44%,2.45%,1.18%,1.17%,-2.43%,5.33%,-0.60%
2016-06-30,-0.0187,-0.0253,-0.0144,0.0069,0.0419,0.0077,-0.0055,0.0056,-0.005,-0.001,0.0002,-0.0005,0.0044,-0.0148,0.0139,0.0191,0.0413,-0.0017,0.0002,0.1672,0.226,0.1562,-0.0152,,0.066,7.54%,0.25%,-0.13%,0.25%,1.10%,0.92%,-0.08%,0.48%,0.07%,2.95%,7.08%,-1.56%,6.87%,20.37%,10.13%
2016-07-31,0.013,0.0086,-0.0806,0.0029,0.0161,0.0179,0.0152,0.0148,0.0108,0.0115,0.0002,0.0395,0.0249,-0.0127,0.0125,-0.0119,-0.0332,-0.0014,-0.0017,-0.0191,-0.1643,0.1611,0.0288,,0.0216,2.91%,3.68%,5.37%,5.07%,2.82%,2.64%,4.62%,5.57%,4.67%,2.68%,-0.85%,-0.51%,-6.20%,1.28%,0.20%
2016-08-31,0.0044,0.001,-0.0333,0.0018,-0.0309,0.018,0.0133,0.0126,0.0076,0.0047,0.0002,0.0049,0.017,0.0313,-0.0188,-0.0034,-0.0349,0.0006,-0.0004,-0.1031,-0.1492,-0.069,-0.0066,,-0.063,-1.85%,0.13%,0.86%,0.62%,0.66%,0.06%,0.15%,0.48%,0.74%,-1.49%,-1.70%,-2.03%,-1.40%,-3.32%,0.50%
2016-09-30,0.0013,0.0062,-0.0106,0.0011,-0.0172,0.0057,0.0009,0.0104,0.0075,0.0012,0.0002,0.0025,0.0186,-0.0123,-0.0223,0.0003,0.0015,0.0007,0,-0.0486,-0.1451,-0.216,0.018,,-0.0764,-1.30%,0.01%,0.89%,0.39%,-0.45%,0.08%,0.36%,0.52%,0.30%,0.50%,1.32%,0.96%,0.38%,1.48%,2.57%
2016-10-31,-0.0093,-0.0027,0.0399,0.0151,-0.0417,0.0039,-0.0008,0.0007,0.0042,-0.0018,0.0002,-0.0202,-0.0404,0.0412,0.0096,0.0028,0.006,0.0013,-0.0006,0.0576,0.0813,0.029,0.0108,,-0.0265,-3.86%,-1.83%,-3.88%,-4.12%,-1.15%,-1.68%,-3.08%,-5.41%,-3.00%,-1.94%,-3.47%,-0.12%,-3.03%,-14.22%,1.15%
2016-11-30,-0.0013,-0.0189,-0.0243,0.0193,-0.0174,-0.0048,0.011,-0.0004,0.005,0.0036,0.0001,0.0486,0.0704,0.0819,-0.0021,0.0369,-0.0462,0.0038,-0.0005,0.2323,0.4721,0.056,-0.0016,,0.002,0.99%,3.70%,7.88%,8.61%,5.96%,1.62%,4.67%,6.53%,10.25%,-0.59%,-4.94%,-3.88%,1.81%,-10.49%,-6.09%
2016-12-31,0.0086,-0.005,0.0035,0.0108,0.002,-0.0017,0.0123,0.0039,0.0091,0.0096,0.0003,0.0181,0.0039,0.0356,0.0123,-0.0022,-0.0025,0.0035,-0.0023,-0.1254,-0.0875,-0.0727,-0.0165,,0.0451,2.61%,1.96%,1.82%,1.86%,2.63%,1.22%,0.65%,0.63%,2.81%,1.10%,-4.03%,-6.88%,-6.74%,1.36%,-2.15%
2017-01-31,0.0112,0.0201,-0.0299,-0.0028,-0.0145,0.0214,0.0135,0.0131,0.0096,0.007,0.0004,0.0194,-0.0143,-0.0276,-0.005,-0.0099,-0.0094,-0.0006,-0.0011,-0.215,-0.158,-0.2023,0.0193,,-0.0631,-2.20%,1.88%,2.12%,1.57%,0.65%,1.25%,2.98%,2.73%,0.66%,3.15%,0.44%,1.30%,0.20%,-3.36%,3.02%
2017-02-28,0.0136,-0.0112,-0.0186,0.0033,0.0239,0.0101,0.0107,0.0113,0.0072,0.0097,0.0004,0.0357,-0.0221,-0.0168,0.0045,-0.0183,-0.016,-0.0001,-0.0001,-0.0978,-0.3181,-0.0672,-0.0275,,-0.0414,4.38%,3.96%,2.44%,2.34%,3.61%,2.48%,3.09%,2.75%,2.06%,3.80%,3.96%,1.60%,8.16%,7.91%,1.22%
2017-03-31,0.0094,0.0125,-0.02,0.0019,-0.0191,0.0107,0.0022,-0.0021,0.0062,0.0039,0.0003,0.0017,0.0074,-0.0332,0.0062,-0.0094,-0.0103,0.0006,-0.0002,-0.1682,-0.1566,-0.0604,-0.0352,,-0.0086,-3.02%,0.10%,-0.08%,-0.24%,-0.98%,0.01%,0.02%,0.42%,-0.79%,2.05%,-1.73%,-4.36%,10.96%,-3.23%,-4.34%
2017-04-30,0.0148,0.0017,-0.0137,-0.0059,-0.0054,0.0109,0.0058,0.0029,0.0037,0.0043,0.0005,0.0109,0.0047,-0.021,0.0191,-0.016,0.0048,-0.0018,0.0007,-0.0468,-0.0459,-0.108,-0.0237,,-0.0002,-2.12%,1.02%,1.12%,0.85%,0.00%,0.94%,1.16%,1.36%,0.45%,2.58%,-2.44%,-2.85%,4.10%,-4.90%,-3.87%
2017-05-31,0.0175,-0.0028,-0.0113,-0.0049,0.0043,0.0082,0.0096,0.0009,0.0088,0.0082,0.0006,0.0106,-0.0303,-0.0378,0.0095,-0.0181,0.015,0,-0.0002,-0.1077,0.0958,-0.0904,-0.0371,,-0.0275,-1.10%,1.39%,-0.79%,-1.15%,0.12%,0.90%,0.91%,0.33%,-2.36%,4.77%,0.56%,0.66%,4.84%,-2.25%,0.19%
2017-06-30,-0.0019,0.0048,-0.0046,-0.007,-0.0329,0.0073,-0.0045,-0.0017,0.0036,-0.0049,0.0006,0.0078,0.0257,0.0148,-0.0225,0.0001,-0.0009,-0.0011,-0.0007,-0.0915,-0.0648,0.0017,0.0311,,-0.0082,-3.89%,0.61%,2.31%,2.23%,1.71%,0.55%,0.63%,2.03%,2.40%,0.35%,-1.08%,-0.87%,-5.02%,-0.90%,1.26%
2017-07-31,0.019,0.0347,-0.0106,0.0134,0.0129,0.0211,0.0124,0.0122,0.0087,0.0137,0.0007,0.0187,-0.0166,-0.0024,-0.0069,-0.0012,0.0162,0.0013,-0.0011,-0.1548,0.1224,-0.054,0.0318,,-0.023,0.94%,2.04%,1.09%,1.11%,1.57%,1.28%,1.72%,1.27%,0.95%,3.48%,-0.14%,-5.06%,4.29%,1.60%,4.47%
2017-08-31,0.0083,0.0097,-0.0002,0.0036,0.0277,0.0174,-0.0071,-0.0028,0.0055,0.0059,0.0009,0.0016,-0.0182,-0.0209,0.0015,-0.0237,0.0329,-0.0011,0.0003,-0.0201,-0.1978,0.0604,-0.0256,,-0.0199,5.07%,0.29%,-0.41%,-0.94%,-0.45%,0.43%,-0.58%,-0.38%,-1.44%,1.47%,-0.35%,2.10%,-0.14%,-6.56%,1.33%
2017-09-30,0.0024,-0.0008,-0.0313,0.0012,-0.0266,0.0163,0.0038,0.0066,-0.0119,-0.0015,0.0009,0.0251,0.0477,0.0312,-0.0146,0.0168,-0.0132,-0.0001,0,-0.1157,0.0329,-0.1389,-0.0145,,0.0044,-6.41%,2.06%,4.23%,4.40%,3.00%,1.25%,2.27%,3.78%,4.92%,2.81%,2.15%,-0.19%,10.00%,8.54%,-5.98%
2017-10-31,0.0205,-0.0059,-0.0109,0.0079,0.0499,0.0181,0.0024,0.0041,0.0082,0.0128,0.0009,0.0225,-0.0193,0.0021,0.0092,-0.0324,0.0428,0.0016,-0.0014,-0.1554,-0.0239,-0.0592,-0.0484,,0.0699,8.79%,2.32%,1.39%,1.55%,1.80%,1.31%,1.43%,2.39%,0.83%,5.04%,2.42%,3.46%,11.28%,-1.86%,-1.64%
2017-11-30,0.0036,-0.0044,-0.0083,0.0008,-0.0009,0.0048,-0.0027,-0.0053,0.0048,0.001,0.0008,0.0312,-0.0036,-0.0008,0.0319,-0.0007,-0.0087,-0.0001,-0.0004,-0.0806,-0.2678,-0.1222,-0.0154,,-0.0004,0.05%,3.06%,2.85%,3.08%,3.53%,1.79%,3.15%,3.01%,3.15%,2.80%,-1.38%,-2.43%,-1.42%,-1.31%,0.65%
2017-12-31,0.0083,0.024,0.0036,0.0099,0.0164,0.0108,0.0154,0.0099,0.0091,0.0091,0.0009,0.0106,-0.0107,0.0005,0.0074,0.0166,-0.0155,0.0005,-0.001,-0.1131,-0.119,0.0084,0.0498,,-0.0144,2.05%,1.10%,0.47%,0.37%,1.49%,0.78%,0.93%,0.27%,0.50%,0.12%,4.29%,7.72%,2.62%,-0.60%,3.96%
2018-01-31,0.0311,0.0206,0.0015,0.0313,0.0466,0.0357,0.0161,0.0182,0.0087,0.0271,0.0012,0.0557,-0.0321,-0.0133,-0.0072,-0.01,0.0405,0.0018,-0.0014,0.2099,0.5127,0.0045,0.0111,,0.1628,4.39%,5.71%,3.35%,2.84%,4.78%,2.71%,4.34%,3.89%,1.98%,8.22%,1.67%,-0.13%,11.51%,-4.46%,4.54%
2018-02-28,-0.0193,-0.0163,0.0052,-0.0199,-0.075,-0.0135,-0.0131,-0.0093,0.0039,-0.0212,0.0011,-0.0365,0.0031,-0.0107,0.0054,-0.0239,0.0357,0.0028,-0.0003,-0.0921,-0.0844,0.0392,0.0505,,-0.0001,-8.51%,-3.70%,-3.81%,-4.07%,-4.36%,-2.61%,-4.05%,-3.21%,-4.78%,-1.46%,-5.46%,-4.53%,-14.75%,1.61%,-8.00%
2018-03-31,-0.0012,0.0033,-0.0016,-0.005,-0.0027,-0.0095,-0.0053,-0.0003,0.0048,-0.0006,0.0011,-0.0235,0.0358,-0.0023,-0.0046,0,-0.0114,-0.0002,0.0015,-0.0055,-0.1084,-0.0895,0.0034,,-0.0017,-0.45%,-2.55%,0.71%,1.12%,-2.52%,-0.96%,-0.11%,1.49%,0.82%,-3.44%,-1.34%,2.67%,-6.87%,-8.59%,2.65%
2018-04-30,0.0027,0.0055,-0.0132,0.0012,-0.006,-0.0065,0.004,0.0018,0.0036,0.0005,0.0014,0.0028,0.0093,0.0054,-0.0243,0.0127,0.0036,0.0003,0,-0.2193,0.1405,-0.0297,0.0124,,0.0312,1.41%,0.37%,0.24%,0.33%,0.46%,-0.05%,-0.17%,0.24%,0.34%,0.50%,0.95%,1.64%,0.88%,1.84%,-1.32%
2018-05-31,0.0038,-0.0107,-0.0186,0.0154,-0.011,0.0017,0.0052,-0.0056,-0.0079,0.0028,0.0014,0.0265,0.0474,-0.0318,-0.0204,-0.0147,0.0387,0.0011,0.0005,0.2701,0.2908,-0.1524,0.0704,,0.0138,-0.37%,2.39%,4.79%,5.07%,0.62%,1.93%,1.76%,5.80%,4.51%,3.45%,-2.11%,-0.67%,0.70%,2.28%,-11.84%
2018-06-30,-0.0099,-0.0011,-0.0218,-0.0038,0.0143,-0.0387,0.0065,-0.0038,0.0017,-0.0023,0.0014,0.0048,0.0081,-0.0233,0.0079,0.0024,-0.0233,-0.0007,0.0007,-0.1438,-0.0883,0.3065,-0.022,,-0.0047,2.05%,0.61%,0.87%,0.72%,0.19%,0.40%,0.93%,1.19%,0.34%,-0.07%,-0.07%,-1.15%,-0.49%,0.75%,1.49%
2018-07-31,0.0143,0,-0.0125,0.0019,-0.0113,0.0015,0.0062,0.0041,0.0042,0.0036,0.0016,0.0319,-0.0193,0.0047,0.0156,0.0035,-0.0143,-0.0002,-0.0002,-0.1983,-0.1793,-0.0351,-0.0058,,-0.0545,0.72%,3.71%,1.62%,1.82%,4.66%,2.01%,2.56%,0.98%,2.52%,1.76%,-0.28%,-0.65%,3.83%,0.52%,-3.48%
2018-08-31,0.0005,0.0014,-0.028,-0.0073,0.025,-0.0291,0.0017,-0.0036,0.003,0.0012,0.0016,0.0344,0.0063,-0.0399,-0.0029,-0.0265,0.0528,0,-0.0002,0.0425,0.1179,0.0117,-0.0168,,0.0106,3.88%,3.25%,4.51%,4.48%,1.96%,2.31%,2.51%,7.01%,2.40%,5.87%,2.74%,6.00%,-3.04%,-0.82%,4.43%
2018-09-30,0.0006,-0.0037,-0.0058,0.0035,-0.0071,-0.0136,0.0023,0.0087,0.0021,0.001,0.0015,0.0006,-0.0249,-0.0169,0.0064,0.013,0.0003,0.0011,0,-0.0565,-0.0327,-0.0485,0.0052,,0.0143,-0.86%,0.55%,-1.76%,-1.54%,0.56%,-0.13%,-0.49%,-1.34%,-1.75%,0.92%,-1.48%,-2.14%,0.64%,1.34%,-4.83%
2018-10-31,-0.0448,-0.0209,0.0939,-0.0138,-0.0348,-0.0255,-0.0272,-0.0138,-0.0024,-0.0257,0.0019,-0.0768,-0.0445,0.0344,0.0093,0.0359,-0.0206,0.0015,0.0004,-0.0251,0.0658,-0.0542,-0.07,,-0.0266,-6.65%,-6.85%,-10.08%,-10.10%,-4.98%,-4.77%,-8.40%,-11.35%,-9.01%,-9.86%,-0.53%,-4.22%,-10.73%,7.60%,5.68%
2018-11-30,0.0017,-0.043,-0.0256,-0.0066,-0.0099,0.0059,-0.0041,-0.0012,-0.0058,-0.0059,0.0018,0.0169,-0.0077,0.0027,-0.0055,0.0037,-0.0141,-0.0003,0.0018,-0.1553,-0.1593,0.0662,0.0254,,-0.0842,-1.36%,2.03%,1.85%,2.16%,3.39%,1.48%,2.39%,1.91%,2.38%,1.42%,-2.56%,-4.96%,1.48%,-2.04%,-1.35%
2018-12-31,-0.0246,0.0154,0.1296,0.003,0.008,-0.013,-0.0314,-0.0174,-0.0048,-0.0119,0.002,-0.0957,-0.0288,-0.0186,-0.0002,0.0022,0.0212,-0.0029,0.002,0.2617,-0.017,-0.0278,-0.0022,,0.0092,-1.10%,-9.04%,-10.70%,-11.11%,-9.33%,-4.93%,-9.88%,-10.69%,-11.43%,-7.51%,-0.45%,0.68%,10.13%,-8.56%,-1.85%
2019-01-31,0.0353,0.0141,-0.0838,0.0106,-0.0184,0.0373,0.0252,0.0287,0.0109,0.0177,0.0021,0.084,0.0302,-0.0045,-0.0079,-0.0151,-0.0865,-0.0012,0.0011,0.0827,-0.206,-0.1934,0.031,,-0.0773,-4.93%,8.00%,11.60%,11.83%,7.02%,5.54%,10.55%,12.56%,11.18%,6.46%,-6.06%,-8.41%,-13.73%,2.68%,-5.07%
2019-02-28,0.0145,0.0022,-0.0526,0.0001,0.0055,0.0385,0.0162,0.0059,0.0075,0.0108,0.0018,0.034,0.0174,-0.0268,0.0012,-0.016,0.0085,-0.0003,-0.0014,-0.0179,-0.1224,-0.0593,-0.0071,,-0.0246,2.16%,3.20%,4.95%,4.81%,2.91%,2.10%,4.22%,5.82%,3.95%,3.39%,-0.48%,-0.57%,-5.37%,-1.26%,4.20%
2019-03-31,0.003,0.009,0.0083,0.0153,0.0457,0.0045,0.0075,0.003,0.0034,0.0109,0.0019,0.011,-0.035,-0.041,0.0089,-0.0096,0.0216,-0.0011,0,0.3403,-0.04,0.0274,0.0109,,0.0398,6.24%,1.94%,-1.00%,-0.91%,0.57%,1.65%,1.31%,0.29%,-1.96%,2.12%,5.80%,-0.26%,2.12%,20.32%,4.94%
2019-04-30,0.0184,-0.024,-0.0388,0.014,0.0268,0.0021,0.0189,0.0111,0.0035,0.0136,0.0021,0.0397,-0.0117,0.0214,0.0161,-0.022,-0.0296,-0.0004,-0.001,-0.226,-0.1696,0.0969,-0.0063,,-0.0154,4.34%,4.04%,3.66%,3.59%,3.38%,2.40%,3.73%,3.25%,3.92%,2.26%,-0.31%,0.82%,2.66%,-4.63%,-0.12%
2019-05-31,-0.0236,0.0169,0.0337,-0.0087,-0.0061,-0.0237,-0.0112,-0.0035,0.0019,-0.01,0.0021,-0.0694,-0.0158,-0.0234,-0.0047,0.0175,0.0756,-0.0013,0.0006,0.425,0.0648,0.3881,-0.0057,,0.0652,-4.78%,-6.36%,-6.96%,-7.25%,-6.33%,-3.21%,-6.06%,-6.35%,-8.07%,-2.20%,5.73%,2.32%,-2.42%,18.98%,4.29%
2019-06-30,0.0182,0.005,-0.0288,0.0401,0.0262,0.0365,0.0162,0.0049,0.0067,0.02,0.0018,0.0693,0.0036,-0.0072,0.0091,-0.0043,-0.0223,-0.0033,0.0016,0.0737,-0.0529,0.0897,-0.0267,,0.0606,1.19%,7.03%,6.80%,7.04%,7.16%,4.63%,7.06%,7.34%,6.75%,6.12%,-0.39%,-4.57%,1.71%,10.29%,-5.16%
2019-07-31,0.0073,-0.0021,-0.0026,0.0096,0.0353,0.0172,-0.002,-0.0023,0.0013,0.0072,0.0019,0.0119,-0.0178,0.0047,-0.0007,0.0037,0.029,-0.0001,-0.0017,0.046,0.0164,-0.0713,0.0053,,0.021,7.34%,1.43%,1.62%,1.25%,0.77%,0.97%,1.31%,1.80%,0.77%,1.80%,2.65%,-1.17%,3.51%,3.71%,8.52%
2019-08-31,-0.005,-0.0046,0.023,0.0033,0.042,-0.0498,-0.0124,-0.0029,-0.004,-0.0014,0.0016,-0.0258,-0.0323,-0.0476,0.0055,-0.0069,0.0747,-0.0043,0.0002,0.6088,0.0104,0.1154,-0.0014,,0.0847,1.79%,-1.59%,-4.19%,-4.03%,-2.91%,-0.10%,-2.73%,-2.40%,-5.43%,0.27%,10.17%,8.62%,-2.38%,24.48%,7.19%
2019-09-30,-0.0012,-0.0107,-0.0267,0.0082,-0.0404,-0.0079,-0.0005,0.0012,0.0055,-0.0032,0.0018,0.0143,0.0027,0.0674,0.0184,0.0336,-0.0681,0.0007,-0.0003,-0.1365,-0.1281,-0.0189,-0.0494,,-0.0444,-5.06%,1.86%,1.02%,1.37%,3.38%,0.79%,2.07%,-1.55%,3.91%,-1.14%,-5.75%,-6.61%,-1.41%,-9.97%,-2.71%
2019-10-31,0.0136,0.0013,-0.0344,-0.0057,-0.03,0.033,-0.0018,0.0013,0.0064,0.0034,0.0016,0.0206,0.0026,-0.0192,0.0044,-0.0096,0.0019,0.0001,0,-0.0496,-0.2011,-0.159,0.0054,,-0.009,-5.24%,2.16%,1.90%,1.60%,1.86%,1.39%,1.07%,1.48%,1.70%,0.65%,-3.91%,-2.31%,-1.96%,-7.49%,-4.70%
2019-11-30,0.0131,-0.0057,-0.0351,-0.0018,0.0021,0.0004,0.0059,0.0104,0.005,0.0047,0.0012,0.0387,0.0044,-0.0201,-0.0159,-0.0125,-0.0263,0.001,-0.0008,-0.0516,-0.0865,-0.0191,0.0215,,-0.0038,0.48%,3.62%,4.57%,4.13%,3.43%,2.23%,3.22%,6.16%,2.51%,3.29%,-0.13%,-2.77%,7.71%,-2.98%,2.33%
2019-12-31,0.0231,0.0151,-0.0348,0.0151,0.0022,0.0427,0.0181,0.0214,0.0114,0.0161,0.0014,0.0277,0.0097,0.0176,0,0.0123,-0.0188,0.0005,-0.0011,0.1072,0.03,0.0426,-0.0032,,-0.018,-0.51%,3.01%,2.15%,2.18%,2.73%,1.64%,2.40%,1.48%,2.78%,1.69%,-2.85%,1.37%,3.13%,-10.23%,-7.76%
2020-01-31,-0.0079,-0.0116,0.01,0,0.0125,0.003,0.001,0.0013,0.0063,0.0016,0.0013,-0.0011,-0.0437,-0.0622,-0.0118,-0.0232,0.0603,-0.001,-0.0001,0.058,-0.1887,-0.0714,0.0186,,0.0732,0.21%,-0.05%,-0.58%,-2.04%,-2.52%,0.81%,-0.25%,-0.37%,-3.41%,3.74%,1.67%,-4.17%,-3.55%,15.19%,2.59%
2020-02-29,-0.033,-0.0106,0.0846,-0.0204,-0.0147,-0.0056,-0.0284,0.0107,0.0017,-0.0199,0.0012,-0.0813,0.0003,-0.0379,-0.0147,-0.0251,-0.0036,-0.0026,0.001,0.3198,0.372,0.2219,0.0425,,0.0058,-1.03%,-8.24%,-7.97%,-8.67%,-9.82%,-4.22%,-8.76%,-6.86%,-10.21%,-7.19%,1.23%,1.14%,-26.80%,14.97%,7.56%
2020-03-31,-0.0741,-0.0312,0.191,-0.0619,0.0027,-0.1027,-0.1347,-0.0643,-0.0651,-0.0728,0.0013,-0.1339,-0.0831,-0.1397,-0.015,0.0126,0.0816,-0.0063,0.0131,1.047,0.9984,0.7542,-0.1036,,0.0881,-1.32%,-12.37%,-21.34%,-21.87%,-14.65%,-8.47%,-18.41%,-18.36%,-24.94%,-11.54%,9.08%,18.95%,-26.53%,7.15%,18.14%
2020-04-30,0.0432,0.0164,-0.1732,0.0287,-0.0088,0.0404,0.0434,0.0192,-0.0191,0.0243,0,0.1365,0.0259,-0.0123,0.027,-0.0101,-0.0539,-0.0021,0.0005,-0.1138,-0.1536,0.0373,0.1176,,-0.0018,1.54%,12.81%,15.82%,14.65%,10.70%,8.55%,14.40%,16.45%,12.94%,11.70%,-1.37%,0.72%,-5.71%,2.95%,-7.00%
2020-05-31,0.0408,-0.0019,-0.1698,0.0217,-0.0058,0.0233,0.0285,0.0181,0.02,0.0249,0.0001,0.0558,0.0198,-0.0489,0.0095,-0.0325,0.0035,0.0001,-0.0019,-0.1338,-0.0346,-0.0386,0.0711,,-0.0436,0.25%,4.76%,8.80%,7.73%,2.83%,3.46%,7.10%,10.76%,4.73%,5.87%,-4.33%,-4.95%,-3.58%,-2.35%,-5.78%
2020-06-30,0.0111,0.0189,-0.0799,-0.0046,-0.0145,0.0634,0.0235,0.0201,0.0267,0.0116,0.0001,0.0246,0.0197,-0.0217,0.0009,0.0053,-0.0078,0.0006,-0.0037,0.0355,0.04,-0.0936,0.0625,,-0.0043,-1.87%,1.98%,4.04%,2.54%,-0.97%,1.72%,1.94%,3.03%,2.08%,4.32%,-1.64%,-2.46%,-2.23%,0.83%,-2.24%
